"","Point Forecast","Lo 80","Hi 80","Lo 95","Hi 95"
" 6",21.0266061015082,20.8397662317318,21.2153515024887,20.7416231822458,21.3160460656041
" 7",21.0266061015082,20.8397662317318,21.2153515024887,20.7416231822458,21.3160460656041
" 8",21.0266061015082,20.8397662317318,21.2153515024887,20.7416231822458,21.3160460656041
" 9",21.0266061015082,20.8397662317318,21.2153515024887,20.7416231822458,21.3160460656041
"10",21.0266061015082,20.8397662317318,21.2153515024887,20.7416231822458,21.3160460656041
